post_id,slide_number,filename,dimensions_pass,text_pass,branding_pass,compliance_pass,visual_pass,overall_status,rejection_reason,regeneration_count
ALP-070,2,ALP-070_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-070,3,ALP-070_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-070,4,ALP-070_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-070,5,ALP-070_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-071,1,ALP-071_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-071,2,ALP-071_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-071,3,ALP-071_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-071,4,ALP-071_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-071,5,ALP-071_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-072,1,ALP-072_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-072,2,ALP-072_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-072,3,ALP-072_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-072,4,ALP-072_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-072,5,ALP-072_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-073,1,ALP-073_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-073,2,ALP-073_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-073,3,ALP-073_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-073,4,ALP-073_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-073,5,ALP-073_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-074,1,ALP-074_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-074,2,ALP-074_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-074,3,ALP-074_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-074,4,ALP-074_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-074,5,ALP-074_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-075,1,ALP-075_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-075,2,ALP-075_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-075,3,ALP-075_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-075,4,ALP-075_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-075,5,ALP-075_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-076,1,ALP-076_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-076,2,ALP-076_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-076,3,ALP-076_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-076,4,ALP-076_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-076,5,ALP-076_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-077,1,ALP-077_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-077,2,ALP-077_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-077,3,ALP-077_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-077,4,ALP-077_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-077,5,ALP-077_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-078,1,ALP-078_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-078,2,ALP-078_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-078,3,ALP-078_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-078,4,ALP-078_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-078,5,ALP-078_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-079,1,ALP-079_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-079,2,ALP-079_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-079,3,ALP-079_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-079,4,ALP-079_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-079,5,ALP-079_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-080,1,ALP-080_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-080,2,ALP-080_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-080,3,ALP-080_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-080,4,ALP-080_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-080,5,ALP-080_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-081,1,ALP-081_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-081,2,ALP-081_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-081,3,ALP-081_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-081,4,ALP-081_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-081,5,ALP-081_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-082,1,ALP-082_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-082,2,ALP-082_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-082,3,ALP-082_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-082,4,ALP-082_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-082,5,ALP-082_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-083,1,ALP-083_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-083,2,ALP-083_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-083,3,ALP-083_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-083,4,ALP-083_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-083,5,ALP-083_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-084,1,ALP-084_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-084,2,ALP-084_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-084,3,ALP-084_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-084,4,ALP-084_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-084,5,ALP-084_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-085,1,ALP-085_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-085,2,ALP-085_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-085,3,ALP-085_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-085,4,ALP-085_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-085,5,ALP-085_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-086,1,ALP-086_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-086,2,ALP-086_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-086,3,ALP-086_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-086,4,ALP-086_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-086,5,ALP-086_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-087,1,ALP-087_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-087,2,ALP-087_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-087,3,ALP-087_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-087,4,ALP-087_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-087,5,ALP-087_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-088,1,ALP-088_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-088,2,ALP-088_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-088,3,ALP-088_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-088,4,ALP-088_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-088,5,ALP-088_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-089,1,ALP-089_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-089,2,ALP-089_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-089,3,ALP-089_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-089,4,ALP-089_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-089,5,ALP-089_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-090,1,ALP-090_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-090,2,ALP-090_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-090,3,ALP-090_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-090,4,ALP-090_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-090,5,ALP-090_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-091,1,ALP-091_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-091,2,ALP-091_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-091,3,ALP-091_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-091,4,ALP-091_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-091,5,ALP-091_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-092,1,ALP-092_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-092,2,ALP-092_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-092,3,ALP-092_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-092,4,ALP-092_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-092,5,ALP-092_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-093,1,ALP-093_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-093,2,ALP-093_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-093,3,ALP-093_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-093,4,ALP-093_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-093,5,ALP-093_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-094,1,ALP-094_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-094,2,ALP-094_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-094,3,ALP-094_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-094,4,ALP-094_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-094,5,ALP-094_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-095,1,ALP-095_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-095,2,ALP-095_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-095,3,ALP-095_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-095,4,ALP-095_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-095,5,ALP-095_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-096,1,ALP-096_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-096,2,ALP-096_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-096,3,ALP-096_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-096,4,ALP-096_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-096,5,ALP-096_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-097,1,ALP-097_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-097,2,ALP-097_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-097,3,ALP-097_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-097,4,ALP-097_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-097,5,ALP-097_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-098,1,ALP-098_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-098,2,ALP-098_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-098,3,ALP-098_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-098,4,ALP-098_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-098,5,ALP-098_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-099,1,ALP-099_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-099,2,ALP-099_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-099,3,ALP-099_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-099,4,ALP-099_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-099,5,ALP-099_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-100,1,ALP-100_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-100,2,ALP-100_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-100,3,ALP-100_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-100,4,ALP-100_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-100,5,ALP-100_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-101,1,ALP-101_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-101,2,ALP-101_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-101,3,ALP-101_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-101,4,ALP-101_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-101,5,ALP-101_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-102,1,ALP-102_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-102,2,ALP-102_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-102,3,ALP-102_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-102,4,ALP-102_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-102,5,ALP-102_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-103,1,ALP-103_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-103,2,ALP-103_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-103,3,ALP-103_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-103,4,ALP-103_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-103,5,ALP-103_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-104,1,ALP-104_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-104,2,ALP-104_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-104,3,ALP-104_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-104,4,ALP-104_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-104,5,ALP-104_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-105,1,ALP-105_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-105,2,ALP-105_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-105,3,ALP-105_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-105,4,ALP-105_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-105,5,ALP-105_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-106,1,ALP-106_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-106,2,ALP-106_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-106,3,ALP-106_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-106,4,ALP-106_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-106,5,ALP-106_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-107,1,ALP-107_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-107,2,ALP-107_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-107,3,ALP-107_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-107,4,ALP-107_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-107,5,ALP-107_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-108,1,ALP-108_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-108,2,ALP-108_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-108,3,ALP-108_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-108,4,ALP-108_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-108,5,ALP-108_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-109,1,ALP-109_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-109,2,ALP-109_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-109,3,ALP-109_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-109,4,ALP-109_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-109,5,ALP-109_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-110,1,ALP-110_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-110,2,ALP-110_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-110,3,ALP-110_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-110,4,ALP-110_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-110,5,ALP-110_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-111,1,ALP-111_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-111,2,ALP-111_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-111,3,ALP-111_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-111,4,ALP-111_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-111,5,ALP-111_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-112,1,ALP-112_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-112,2,ALP-112_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-112,3,ALP-112_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-112,4,ALP-112_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-112,5,ALP-112_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-113,1,ALP-113_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-113,2,ALP-113_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-113,3,ALP-113_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-113,4,ALP-113_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-113,5,ALP-113_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-114,1,ALP-114_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-114,2,ALP-114_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-114,3,ALP-114_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-114,4,ALP-114_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-114,5,ALP-114_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-115,1,ALP-115_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-115,2,ALP-115_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-115,3,ALP-115_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-115,4,ALP-115_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-115,5,ALP-115_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-116,1,ALP-116_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-116,2,ALP-116_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-116,3,ALP-116_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-116,4,ALP-116_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-116,5,ALP-116_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-117,1,ALP-117_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-117,2,ALP-117_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-117,3,ALP-117_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-117,4,ALP-117_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-117,5,ALP-117_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-118,1,ALP-118_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-118,2,ALP-118_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-118,3,ALP-118_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-118,4,ALP-118_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-118,5,ALP-118_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-119,1,ALP-119_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-119,2,ALP-119_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-119,3,ALP-119_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-119,4,ALP-119_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-119,5,ALP-119_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-120,1,ALP-120_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-120,2,ALP-120_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-120,3,ALP-120_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-120,4,ALP-120_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-120,5,ALP-120_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-121,1,ALP-121_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-121,2,ALP-121_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-121,3,ALP-121_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-121,4,ALP-121_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-121,5,ALP-121_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-122,1,ALP-122_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-122,2,ALP-122_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-122,3,ALP-122_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-122,4,ALP-122_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-122,5,ALP-122_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-123,1,ALP-123_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-123,2,ALP-123_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-123,3,ALP-123_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-123,4,ALP-123_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-123,5,ALP-123_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-124,1,ALP-124_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-124,2,ALP-124_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-124,3,ALP-124_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-124,4,ALP-124_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-124,5,ALP-124_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-125,1,ALP-125_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-125,2,ALP-125_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-125,3,ALP-125_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-125,4,ALP-125_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-125,5,ALP-125_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-126,1,ALP-126_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-126,2,ALP-126_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-126,3,ALP-126_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-126,4,ALP-126_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-126,5,ALP-126_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-127,1,ALP-127_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-127,2,ALP-127_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-127,3,ALP-127_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-127,4,ALP-127_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-127,5,ALP-127_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-128,1,ALP-128_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-128,2,ALP-128_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-128,3,ALP-128_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-128,4,ALP-128_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-128,5,ALP-128_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-129,1,ALP-129_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-129,2,ALP-129_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-129,3,ALP-129_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-129,4,ALP-129_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-129,5,ALP-129_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-130,1,ALP-130_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-130,2,ALP-130_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-130,3,ALP-130_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-130,4,ALP-130_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-130,5,ALP-130_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-131,1,ALP-131_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-131,2,ALP-131_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-131,3,ALP-131_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-131,4,ALP-131_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-131,5,ALP-131_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-132,1,ALP-132_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-132,2,ALP-132_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-132,3,ALP-132_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-132,4,ALP-132_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-132,5,ALP-132_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-133,1,ALP-133_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-133,2,ALP-133_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-133,3,ALP-133_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-133,4,ALP-133_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-133,5,ALP-133_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-134,1,ALP-134_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-134,2,ALP-134_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-134,3,ALP-134_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-134,4,ALP-134_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-134,5,ALP-134_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-135,1,ALP-135_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-135,2,ALP-135_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-135,3,ALP-135_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-135,4,ALP-135_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-135,5,ALP-135_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-136,1,ALP-136_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-136,2,ALP-136_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-136,3,ALP-136_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-136,4,ALP-136_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-136,5,ALP-136_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-137,1,ALP-137_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-137,2,ALP-137_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-137,3,ALP-137_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-137,4,ALP-137_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-137,5,ALP-137_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-138,1,ALP-138_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-138,2,ALP-138_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-138,3,ALP-138_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-138,4,ALP-138_slide-04.png,True,True,True,True,True,APPROVED,,0
ALP-138,5,ALP-138_slide-05.png,True,True,True,True,True,APPROVED,,0
ALP-139,1,ALP-139_slide-01.png,True,True,True,True,True,APPROVED,,0
ALP-139,2,ALP-139_slide-02.png,True,True,True,True,True,APPROVED,,0
ALP-139,3,ALP-139_slide-03.png,True,True,True,True,True,APPROVED,,0
ALP-139,4,ALP-139_slide-04.png,True,True,True,True,True,APPROVED,,0
